customer_id;reference_date;region;plan_type;contract_type;internet_tech;tenure_months;has_autopay;monthly_charges;total_charges;avg_data_gb;n_support_calls;n_complaints;late_payment;churned
86132;2024-04-29;Center-West;postpaid;annual;cable;68;1;162,32;10031,88;8.87;1;0;0;0
62857;08/10/2024;North;prepaid;annual;dsl;39;0;75,16;2781,32;8.29;2;0;0;0
48261;28/03/2024;Southeast;prepaid;annual;cable;58;0;134,46;7854,22;12.96;0;0;0;0
45490;18/09/2024;Southeast;postpaid;monthly;fiber;16;1;47,67;749,8;12.99;1;0;0;0
78354;2024-10-14;Center-West;postpaid;monthly;dsl;25;0;55,58;1420,43;7.73;0;1;0;0
78238;2024-08-04;Center-West;prepaid;monthly;fiber;52;1;142,11;6756,19;8.39;0;0;0;0
81926;2024-01-07;Northeast;postpaid;monthly;fiber;12;1;176,89;;10.19;0;0;1;0
49474;2024-10-17;Southeast;prepaid;monthly;cable;8;1;105,33;794,97;11.48;1;0;0;0
30640;2024-12-09;Southeast;prepaid;annual;cable;44;0;36,44;1630,37;1.87;2;1;0;0
78717;24/04/2024;Southeast;postpaid;annual;dsl;1;1;65,15;60,24;6.78;0;0;1;0
65364;22/12/2024;Northeast;prepaid;annual;cable;67;0;61,91;4014,67;7.45;1;0;0;0
59537;2024-01-25;Northeast;prepaid;monthly;fiber;48;0;170,29;8745,12;9.9;1;0;1;0
64046;2024-05-23;Center-West;postpaid;annual;cable;51;1;92,87;4932,28;12.84;1;0;0;0
92735;2024-05-11;Southeast;prepaid;monthly;dsl;36;1;172,15;6128,77;7.08;6;0;1;0
88658;2024-08-19;Southeast;prepaid;annual;dsl;45;0;158,94;7155,84;9.51;1;0;0;0
18531;2024-10-09;Center-West;postpaid;monthly;dsl;68;1;97,62;5994,53;2.82;0;0;0;0
89410;2024-10-28;Center-West;postpaid;monthly;dsl;1;1;33,73;35,85;23.02;0;0;0;0
49715;08/02/2024;Northeast;postpaid;monthly;cable;18;0;175,94;3050,93;4.43;1;0;0;0
96145;19/11/2024;Southeast;postpaid;monthly; fiber ;50;0;31,51;1496,21;28.78;1;0;0;0
80916;2024-11-21;Southeast;postpaid;monthly;cable;9;1;158,42;1374,42;12.3;1;0;0;0
59289;2024-05-12;Southeast;prepaid;monthly;fiber;18;0;91,98;1556,11;17.59;1;0;0;1
96064;2024-07-14;Northeast;postpaid;monthly; fiber ;2;0;75,2;159,94;10.47;2;0;1;1
30222;2024-08-02;Center-West;prepaid;annual;dsl;4;1;91,25;332,73;13.08;0;0;1;0
89482;18/10/2024;Northeast;prepaid;monthly;dsl;32;1;83,54;;13.0;1;0;1;0
81496;2024-05-11;South;postpaid;monthly;cable;47;0;133,37;6464,94;18.58;2;0;0;0
94614;2024-07-04;Northeast;postpaid;annual;fiber;8;1;115,91;843,9;14.07;1;0;0;1
66032;2024-09-09;Southeast;postpaid;monthly;fiber;70;1;68,54;4821,81;4.13;1;0;1;1
59483;2024-11-03;Center-West;prepaid;annual;dsl;56;1;109,13;5995,48;3.34;1;0;0;0
38853;2024-04-29;Center-West;prepaid;monthly;cable;48;0;90,74;4551,85;5.55;1;0;0;1
38070;2024-12-29;Northeast;postpaid;monthly;cable;6;1;168,1;1086,3;10.57;3;1;0;1
97682;2024-11-07;Center-West;postpaid;monthly;cable;37;1;163,86;5496,69;19.04;0;1;0;0
39941;22/10/2024;North;postpaid;monthly;fiber;66;0;122,6;7716,98;7.03;1;2;0;1
94337;07/08/2024;North;prepaid;annual;cable;17;0;174,81;3059,87;;1;0;1;0
84447;2024-11-16;South;prepaid;annual;fiber;39;1;86,27;3671,52;5.32;1;0;0;0
52944;2024-10-12;Center-West;postpaid;monthly;cable;41;0;43,2;1931,39;29.82;0;1;0;0
62349;2024-10-27;Northeast;postpaid;annual;dsl;50;1;37,15;2041,88;18.13;0;0;0;0
12394;2024-02-04;Southeast;prepaid;monthly;fiber;66;1;155,02;10946,83;5.26;1;0;0;0
86138;2024-06-13;Center-West;prepaid;monthly;dsl;10;1;87,52;808,34;;3;2;1;1
89107;2024-11-06;Southeast;prepaid;annual;dsl;5;0;159,04;844,5;11.3;1;0;0;0
80375;09/05/2024;North;prepaid;annual;fiber;7;1;98,81;645,36;14.02;1;0;1;0
30409;20/05/2024;Southeast;postpaid;monthly;fiber;19;0;31,68;603,09;41.82;0;0;0;0
22098;2024-07-25;Northeast;prepaid;monthly;dsl;26;1;109,3;2882,89;10.59;0;1;0;0
46335;04/10/2024;North;postpaid;monthly;cable;63;0;119,18;7698,09;6.33;1;0;1;0
33145;2024-03-15;North;postpaid;monthly;dsl;37;1;97,73;3344,61;23.58;0;0;0;0
36756;2024-08-24;Northeast;postpaid;annual;fiber;53;0;155,71;8684,27;31.91;1;1;0;0
88708;2024-06-09;Northeast;postpaid;monthly;dsl;41;0;126,6;4744,29;9.77;0;1;0;1
25882;2024-12-12;South;prepaid;annual;FIBRE;68;0;84,71;6287,97;14.53;3;0;0;0
28221;2024-02-18;Center-West;prepaid;monthly;FIBRE;24;0;137,85;3319,01;10.45;2;0;0;0
23486;2024-01-21;North;prepaid;monthly;fiber;48;1;77,94;3610,48;14.73;0;1;0;0
27585;19/04/2024;Southeast;postpaid;monthly;FIBRE;20;0;155,78;2927,42;17.07;0;0;0;0
65307;2024-12-12;Southeast;prepaid;monthly;fiber;17;0;72,02;1328,16;12.9;0;0;1;0
19943;2024-09-14;South;prepaid;monthly; fiber ;70;1;129,99;9489,36;21.91;2;0;0;0
69280;2024-06-03;Northeast;prepaid;annual;fiber;2;1;92,26;186,6;12.75;0;1;0;1
84842;2024-01-28;North;prepaid;annual;dsl;20;1;45,18;943,9;6.19;1;0;0;1
66861;2024-08-08;South;postpaid;annual;fiber;28;0;124,46;3738,95;20.83;1;0;0;0
58007;2024-12-02;North;postpaid;monthly;fiber;10;1;87,46;869,6;21.82;1;0;0;0
16318;2024-10-01;Center-West;postpaid;annual;dsl;55;1;125,14;;2.14;0;0;0;0
32017;2024-01-19;North;postpaid;annual;dsl;26;1;110,99;2729,51;33.68;1;1;0;0
19397;2024-11-09;Southeast;prepaid;annual;cable;33;0;36,24;1263,56;5.78;0;1;0;0
71857;02/04/2024;Southeast;prepaid;monthly;fiber;22;1;60,75;1372,7;9.8;1;0;0;0
37269;2024-10-16;North;prepaid;monthly;dsl;64;0;135,06;9507,91;8.61;1;0;0;0
34616;15/12/2024;North;postpaid;annual;cable;30;0;100,15;3216,89;6.72;0;0;0;0
12161;03/05/2024;Center-West;postpaid;monthly;dsl;56;1;99,97;;13.54;2;1;0;0
11600;2024-11-13;North;prepaid;monthly;dsl;45;0;30,36;1419,18;4.63;2;0;0;1
57221;13/08/2024;Northeast;postpaid;monthly;fiber;68;1;75,42;5205,51;11.75;0;1;0;0
75640;2024-02-05;North;prepaid;monthly;fiber;43;0;130,42;5547,8;17.81;0;0;1;0
90868;19/05/2024;South;prepaid;monthly;fiber;70;0;163,05;11252,5;10.82;1;1;0;0
39067;2024-11-14;Northeast;postpaid;annual;fiber;50;1;116,1;6056,39;23.7;0;0;1;1
78053;2024-05-26;Northeast;postpaid;annual;cable;5;1;111,1;516,89;4.54;2;1;0;0
96965;2024-11-05;Northeast;postpaid;monthly;fiber;12;1;100,55;1151,03;8.47;0;0;0;0
14461;2024-06-14;Southeast;postpaid;monthly;dsl;57;0;131,77;7414,25;6.25;2;1;0;0
62482;24/06/2024;Northeast;prepaid;annual;cable;4;1;149,72;640,46;16.89;0;1;0;0
62836;2024-12-21;South;postpaid;monthly;dsl;14;0;63,1;798,3;11.24;2;0;0;1
95404;2024-11-13;Northeast;postpaid;monthly;fiber;57;1;137,1;7300,64;8.83;3;0;0;0
10323;2024-11-09;Northeast;postpaid;monthly;cable;26;0;66,58;1854,49;18.1;0;1;0;1
19641;25/06/2024;Northeast;prepaid;monthly;fiber;16;1;34,77;557,41;27.05;1;0;0;0
61029;2024-08-17;Center-West;postpaid;annual;fiber;15;0;41,2;606,12;14.51;0;0;0;0
60176;2024-02-23;North;prepaid;monthly;fiber;23;1;36,98;771,84;19.81;1;0;0;1
42065;18/11/2024;Southeast;prepaid;annual;fiber;60;1;72,03;4394,02;1.84;0;0;0;0
71511;23/03/2024;Northeast;postpaid;monthly;cable;33;1;49,08;1674,65;14.85;0;1;0;0
61878;2024-01-10;Northeast;postpaid;annual;fiber;68;0;42,78;2692,98;38.14;1;0;0;0
54677;01/05/2024;Southeast;postpaid;annual;cable;51;0;52,14;2743,97;14.77;1;1;0;0
43526;30/04/2024;Southeast;postpaid;monthly;fiber;20;1;35,73;779,46;15.12;0;0;0;0
78261;2024-05-04;South;prepaid;monthly;cable;12;0;81,53;;13.5;2;1;0;0
64983;2024-03-08;Center-West;postpaid;monthly; fiber ;68;1;153,42;9857,9;10.06;1;0;0;0
82323;2024-09-27;North;prepaid;annual;cable;65;0;113,07;7747,56;9.06;0;1;0;0
29797;2024-02-27;Center-West;postpaid;annual;fiber;9;1;39,74;332,6;10.64;1;0;0;0
34533;19/03/2024;Center-West;prepaid;monthly;cable;23;1;86,24;1864,23;14.29;0;1;0;0
39615;2024-10-10;North;postpaid;monthly;cable;53;0;94,48;5251,14;5.68;0;1;1;0
35605;2024-09-29;Northeast;postpaid;annual;dsl;70;1;55,86;4199,12;10.57;2;1;0;0
16145;2024-12-20;South;postpaid;annual;fiber;65;0;85,95;5374,63;19.55;2;0;0;0
91277;2024-07-20;Southeast;prepaid;monthly;dsl;21;0;80,51;1708,61;10.67;0;0;1;0
35949;2024-04-03;South;prepaid;monthly;dsl;64;1;104,07;6744,27;8.89;1;0;0;0
61183;2024-08-05;North;prepaid;monthly;dsl;52;1;134,59;7334,58;14.23;0;0;0;0
65237;05/02/2024;Southeast;prepaid;annual;dsl;33;1;101,83;3137,25;3.54;1;0;0;0
31215;16/09/2024;South;postpaid;monthly;cable;27;1;41,09;1016,34;10.0;0;1;0;0
47333;02/06/2024;Southeast;prepaid;annual;cable;58;0;38,28;2323,38;5.38;2;1;0;0
41553;2024-10-14;Northeast;postpaid;monthly;dsl;60;1;163,19;10670,13;12.49;0;0;0;0
42856;2024-04-14;Center-West;prepaid;monthly;fiber;65;1;134,21;9519,16;8.07;2;0;0;0
31694;2024-05-20;Center-West;prepaid;monthly;fiber;33;1;128,58;4516,95;14.46;0;1;0;0
30445;2024-05-11;South;postpaid;annual;dsl;19;0;166,98;3440,37;10.14;1;0;0;0
84477;06/09/2024;North;prepaid;monthly;cable;62;1;111,23;6536,0;15.62;1;0;0;0
32315;2024-08-29;Center-West;prepaid;annual;fiber;22;0;41,06;818,03;11.74;0;0;0;0
51266;2024-01-17;North;prepaid;monthly;fiber;54;0;137,16;6934,38;5.11;1;0;1;0
58176;2024-11-22;South;prepaid;annual;fiber;37;1;54,34;2053,41;5.46;1;0;0;1
65249;2024-10-08;South;postpaid;annual;fiber;42;0;129,93;5486,54;4.32;2;0;0;0
52935;2024-10-21;Northeast;prepaid;annual;cable;15;1;90,11;1477,42;13.27;1;0;0;0
21530;2024-10-05;North;prepaid;monthly;dsl;18;0;34,23;567,21;8.67;2;0;0;0
19324;14/05/2024;Center-West;postpaid;annual;fiber;47;1;38,33;1698,94;8.97;0;0;1;0
48887;2024-12-20;Center-West;postpaid;monthly;fiber;19;1;88,9;1525,83;18.21;1;1;0;0
48246;2024-10-01;Southeast;postpaid;monthly;fiber;48;0;119,18;5430,83;20.02;0;0;0;0
36880;2024-03-06;Northeast;prepaid;annual;dsl;71;1;55,63;3872,45;11.83;1;0;1;0
79439;2024-04-12;South;postpaid;annual;dsl;6;1;46,01;268,86;5.08;0;0;0;0
25554;2024-02-18;North;prepaid;monthly; fiber ;66;1;86,43;5188,52;12.03;1;0;0;0
74161;2024-10-01;South;prepaid;annual;fiber;13;0;150,63;1989,06;21.47;3;0;0;0
77509;02/12/2024;South;postpaid;monthly;cable;10;0;147,6;1410,2;6.8;0;0;0;0
89565;2024-10-04;South;postpaid;annual;cable;60;1;132,62;7252,89;18.35;2;1;0;0
10159;01/05/2024;Southeast;postpaid;annual;dsl;15;1;93,8;1378,69;20.35;0;1;0;0
70552;2024-11-17;Northeast;postpaid;annual;fiber;46;0;96,29;4808,86;22.26;0;1;0;0
67812;2024-08-09;Southeast;prepaid;annual;cable;8;0;63,89;553,52;12.62;1;0;0;0
88698;20/05/2024;South;postpaid;annual;dsl;7;0;50,57;333,06;14.4;0;0;0;0
21499;2024-12-14;Southeast;postpaid;annual;cable;15;1;32,38;;7.17;2;0;1;0
57380;2024-07-02;Southeast;prepaid;monthly;fiber;37;1;159,02;6069,15;7.73;3;1;1;1
62562;03/09/2024;South;prepaid;monthly;fiber;21;1;104,43;2364,81;10.09;0;0;0;0
76096;30/07/2024;Center-West;prepaid;annual;fiber;16;1;30,46;490,95;;0;0;0;0
63742;2024-04-06;Center-West;postpaid;monthly;cable;60;0;109,38;6678,89;4.42;0;0;0;0
37174;21/09/2024;South;prepaid;annual;dsl;13;0;68,75;912,12;14.35;1;0;1;1
89528;2024-02-15;North;prepaid;monthly;FIBRE;7;0;94,1;679,09;20.89;2;0;0;0
48043;2024-06-09;Center-West;postpaid;annual;cable;8;1;130,86;1132,34;7.81;1;0;0;0
20005;2024-05-05;South;postpaid;monthly;cable;63;0;151,46;;3.9;0;0;0;0
87545;2024-11-08;Center-West;prepaid;annual;fiber;34;1;135,07;4247,5;13.16;2;0;0;0
60155;2024-08-31;Southeast;postpaid;annual;dsl;70;1;164,44;12478,19;8.42;0;2;0;0
12428;2024-05-18;South;postpaid;monthly;dsl;58;1;65,21;3713,99;9.51;1;0;0;0
71338;2024-12-12;South;postpaid;annual;fiber;21;0;129,21;2446,22;9.79;1;0;0;0
39438;14/11/2024;Southeast;prepaid;monthly;dsl;57;0;163,47;9506,43;7.04;1;0;0;0
61306;2024-01-24;Center-West;prepaid;annual;FIBRE;33;0;76,27;2706,21;5.82;1;0;0;1
36581;2024-08-14;Center-West;postpaid;annual;cable;40;1;149,92;6166,51;28.78;0;1;0;0
54735;2024-06-07;South;prepaid;monthly;cable;38;1;171,03;5879,36;17.57;0;2;0;1
23765;2024-01-20;Center-West;postpaid;monthly;cable;54;1;126,58;6872,39;16.51;0;0;0;0
61491;2024-10-20;Northeast;prepaid;monthly;dsl;15;0;54,64;863,04;1.12;0;1;0;0
75561;2024-04-24;Center-West;postpaid;monthly;fiber;5;1;69,13;341,2;5.37;1;1;0;0
69992;2024-11-15;Center-West;postpaid;annual;fiber;52;1;132,0;6487,7;15.82;0;0;0;0
40247;2024-06-04;North;postpaid;monthly;dsl;68;1;159,93;11855,49;3.86;2;0;0;0
43333;2024-11-08;Southeast;postpaid;annual; fiber ;42;0;33,56;1284,54;10.78;3;0;0;0
71006;2024-09-01;Center-West;postpaid;annual;dsl;9;1;78,95;646,17;;1;0;0;0
84038;2024-10-10;Northeast;prepaid;annual;fiber;8;1;65,04;534,67;8.06;2;0;1;0
81351;11/08/2024;Center-West;prepaid;monthly;FIBRE;39;0;93,31;3504,14;13.45;0;0;0;0
65062;08/03/2024;Center-West;postpaid;monthly;dsl;64;0;145,27;10068,83;7.25;0;0;0;1
50614;2024-06-27;Southeast;postpaid;annual;dsl;44;0;105,42;4926,28;7.25;2;0;1;0
94823;2024-05-08;North;postpaid;annual;dsl;22;1;107,74;2361,59;4.99;2;1;0;0
43084;2024-03-09;Southeast;postpaid;annual;dsl;45;1;121,35;5431,46;22.35;1;0;1;0
86725;2024-08-02;Southeast;prepaid;monthly;fiber;12;1;107,35;1368,99;5.58;0;0;0;0
11535;2024-08-30;Center-West;postpaid;monthly;dsl;35;0;133,24;4904,66;7.72;1;0;0;0
58792;19/02/2024;Center-West;postpaid;annual;dsl;70;1;46,06;3309,28;10.19;1;0;0;0
33330;2024-11-29;Center-West;postpaid;annual;dsl;45;1;33,42;1558,7;8.45;2;1;0;0
48646;2024-05-22;Center-West;postpaid;monthly;fiber;8;1;154,02;1330,18;22.48;2;0;0;1
41622;2024-06-22;Northeast;postpaid;annual;dsl;15;1;101,84;1401,81;18.09;0;0;0;0
36981;2024-03-18;North;postpaid;monthly;fiber;5;1;74,77;351,68;9.93;2;0;0;1
57652;2024-03-15;Center-West;prepaid;monthly;dsl;29;0;98,15;2743,1;9.91;0;0;0;0
45951;2024-04-18;North;postpaid;monthly;fiber;17;0;127,51;2110,62;6.44;0;0;0;1
48021;2024-03-04;Northeast;prepaid;monthly;cable;70;1;48,26;3125,88;1.77;0;0;1;0
76277;16/10/2024;South;prepaid;monthly;cable;23;0;108,54;2571,72;3.76;0;0;0;0
32807;2024-03-23;Northeast;prepaid;monthly;dsl;3;1;46,61;137,42;22.02;1;1;0;1
34504;07/09/2024;Center-West;postpaid;monthly;cable;31;1;158,94;4674,12;14.47;1;0;0;0
84544;2024-03-26;Northeast;prepaid;monthly;dsl;53;1;114,36;6494,87;7.33;1;0;0;0
42437;2024-01-03;North;postpaid;monthly;fiber;49;1;151,63;7482,13;13.31;0;0;0;0
71891;2024-06-12;Southeast;postpaid;monthly;dsl;70;1;138,15;9320,32;33.6;2;0;0;0
97978;2024-12-07;Southeast;postpaid;annual;cable;26;0;152,29;4218,49;15.48;0;0;0;0
78209;2024-02-21;Northeast;prepaid;annual;fiber;38;0;81,27;3071,8;4.86;0;1;0;0
69937;2024-07-10;Northeast;prepaid;monthly;fiber;40;0;50,92;2003,84;;1;0;0;0
57471;02/07/2024;Northeast;postpaid;monthly;dsl;2;1;163,74;341,88;13.64;1;0;1;1
19634;26/08/2024;Center-West;postpaid;annual;fiber;1;0;162,7;176,89;20.73;1;0;0;1
65992;07/06/2024;North;postpaid;annual;dsl;57;0;162,49;9663,38;10.77;1;0;0;0
77890;2024-08-14;Center-West;postpaid;annual;dsl;28;1;178,39;5409,22;9.42;0;0;0;0
65877;25/02/2024;Northeast;postpaid;annual;dsl;49;0;119,43;6430,48;7.25;0;0;0;0
48941;27/01/2024;South;postpaid;annual;fiber;68;0;106,87;7758,09;4.06;0;0;0;0
98817;2024-03-10;Center-West;postpaid;annual; fiber ;18;1;149,6;2805,05;16.35;0;0;0;0
36262;2024-11-20;Southeast;postpaid;monthly;cable;56;0;46,52;2598,82;9.16;0;0;0;0
28971;2024-05-05;North;postpaid;annual;fiber;16;1;147,46;2303,88;3.98;3;1;0;0
57278;06/09/2024;Center-West;prepaid;annual;dsl;53;1;151,83;8353,3;6.56;1;0;0;0
67060;04/12/2024;Northeast;prepaid;annual;fiber;12;0;116,58;1389,9;12.15;1;1;0;0
10719;03/04/2024;Center-West;prepaid;monthly;fiber;22;1;88,19;1942,44;10.93;1;0;0;0
37658;25/02/2024;Southeast;postpaid;monthly;fiber;34;0;128,43;4624,1;14.98;0;0;0;0
95466;01/02/2024;North;postpaid;monthly;fiber;35;0;167,25;;7.65;0;1;0;1
11452;2024-09-13;Northeast;prepaid;monthly;dsl;3;1;53,69;152,13;10.15;0;0;0;0
12251;2024-12-28;Northeast;postpaid;annual;dsl;60;1;76,67;4701,25;3.37;4;0;0;0
64155;26/06/2024;Center-West;prepaid;annual;cable;1;0;130,71;143,03;6.95;2;0;0;1
18970;2024-12-07;North;prepaid;monthly;cable;63;1;154,98;10532,33;18.28;0;0;0;0
29988;2024-07-02;Northeast;postpaid;annual; fiber ;15;1;127,81;1739,08;11.82;0;0;0;0
30070;2024-09-20;North;prepaid;monthly;fiber;51;1;118,63;6473,23;;2;0;0;0
32634;2024-03-29;Center-West;prepaid;monthly;cable;51;0;42,86;2350,29;16.02;2;2;0;0
36861;2024-07-14;Southeast;postpaid;monthly;fiber;33;1;95,06;2993,75;12.68;2;0;0;0
47244;2024-02-18;South;prepaid;monthly;FIBRE;39;1;163,53;6975,39;19.02;0;0;0;0
22318;2024-08-04;Southeast;postpaid;annual;fiber;6;0;84,25;;4.7;1;0;0;0
36668;2024-04-04;Northeast;postpaid;annual;dsl;64;0;87,15;5855,53;13.12;0;2;1;0
32308;2024-06-28;South;postpaid;annual;fiber;9;1;83,63;683,64;11.61;1;0;0;0
54554;17/04/2024;South;postpaid;monthly;fiber;47;1;84,41;3700,12;17.85;0;1;1;1
40389;2024-11-10;Center-West;prepaid;annual;dsl;1;1;90,71;89,08;6.54;2;0;1;0
87223;2024-10-08;South;postpaid;monthly;dsl;53;1;146,0;7116,13;13.98;0;0;0;0
92503;27/09/2024;Southeast;prepaid;monthly;fiber;26;1;98,26;2600,4;0.92;0;0;0;0
57569;2024-09-15;Southeast;prepaid;monthly;dsl;35;0;121,06;4032,8;17.21;0;0;0;0
26788;26/01/2024;South;postpaid;annual;FIBRE;2;1;96,36;184,41;14.91;1;1;0;0
52721;15/05/2024;Center-West;prepaid;annual;fiber;16;0;161,08;2664,85;5.41;0;0;0;0
36974;29/04/2024;North;postpaid;monthly;fiber;31;1;56,81;1761,44;10.16;3;0;0;0
78222;2024-02-25;Center-West;prepaid;annual;fiber;51;1;48,44;2330,72;4.78;0;0;0;0
21933;21/09/2024;South;postpaid;monthly;fiber;43;0;91,16;3693,33;4.62;3;2;0;1
62894;2024-09-05;South;prepaid;monthly;cable;19;0;176,14;3233,52;11.62;2;0;1;0
81021;2024-12-25;Southeast;prepaid;annual;fiber;43;0;134,97;5591,78;16.73;0;1;0;0
72347;2024-12-17;South;postpaid;annual;cable;16;0;122,44;2125,53;16.06;0;0;0;0
23049;03/10/2024;North;postpaid;annual;FIBRE;40;0;88,55;3717,07;13.07;1;0;0;0
71759;2024-11-02;Center-West;postpaid;annual;fiber;39;1;74,27;2762,55;3.57;0;1;0;0
60862;2024-06-30;South;prepaid;monthly;dsl;17;0;173,49;3213,75;14.21;2;0;0;0
42652;2024-03-09;Northeast;postpaid;annual;cable;15;1;94,04;1527,97;13.72;1;1;1;0
99608;2024-10-07;Northeast;postpaid;annual;fiber;37;0;136,66;5416,69;15.79;1;1;0;0
41944;2024-05-24;South;postpaid;monthly;fiber;42;1;151,57;6661,0;6.18;1;0;0;1
61354;2024-09-21;Center-West;postpaid;monthly;dsl;70;0;128,63;9489,45;7.6;2;0;0;0
40481;2024-09-17;North;prepaid;monthly;fiber;36;1;64,89;2323,84;30.28;3;0;0;0
17771;2024-09-16;Southeast;postpaid;annual;dsl;32;1;73,2;2245,6;1.19;0;0;0;0
58463;2024-04-28;Center-West;postpaid;annual;cable;34;1;33,45;1142,74;4.62;1;1;0;0
41799;11/12/2024;Center-West;postpaid;annual;fiber;63;1;175,41;11629,05;12.19;0;0;0;0
82520;2024-11-27;Southeast;postpaid;monthly;cable;22;0;155,2;3332,98;5.97;2;0;0;0
47170;2024-08-13;Center-West;postpaid;monthly;fiber;28;0;90,6;2449,38;9.3;1;0;0;0
80287;2024-12-23;Center-West;postpaid;monthly;cable;27;1;163,86;4114,48;10.07;1;0;1;0
89274;2024-07-07;Center-West;prepaid;monthly;cable;45;1;53,05;2513,46;14.02;1;0;0;0
66895;2024-12-21;South;postpaid;monthly;dsl;50;0;36,31;1874,89;11.02;1;0;0;0
72736;2024-09-28;Northeast;postpaid;monthly;cable;35;1;50,29;1775,39;2.32;2;0;1;0
11369;2024-05-29;North;postpaid;monthly;cable;19;0;162,51;2968,81;6.43;0;0;1;0
36124;2024-11-19;Northeast;prepaid;monthly;fiber;49;0;54,07;2678,22;8.79;1;0;0;0
61667;2024-12-10;Northeast;postpaid;annual; fiber ;20;0;40,22;732,64;17.06;0;0;0;0
12211;16/08/2024;Northeast;postpaid;monthly;fiber;64;0;57,83;3443,35;7.65;1;1;0;0
79650;17/04/2024;North;postpaid;monthly;fiber;45;1;92,26;3982,42;10.55;3;0;0;1
70535;2024-01-08;Northeast;prepaid;monthly;dsl;32;1;104,46;3074,31;11.98;0;0;0;0
84970;2024-03-08;North;prepaid;annual;fiber;17;0;65,39;1007,03;11.67;0;0;0;1
70864;2024-01-27;Southeast;prepaid;annual;dsl;54;0;150,86;7699,98;10.69;1;0;0;1
56906;2024-11-06;Southeast;prepaid;annual;fiber;44;0;173,98;8239,59;5.46;1;0;0;1
38055;2024-10-30;Center-West;postpaid;annual;fiber;63;0;73,63;4180,66;7.65;0;2;0;0
71371;2024-07-01;Center-West;prepaid;annual;fiber;51;1;169,66;9173,19;16.42;1;0;0;0
28634;2024-07-03;North;postpaid;annual;cable;57;0;152,69;8825,04;18.26;0;2;0;0
60787;2024-10-02;Southeast;prepaid;monthly;fiber;7;0;162,9;1037,46;19.56;0;1;0;0
53645;26/12/2024;Northeast;prepaid;monthly;fiber;2;0;38,95;76,63;6.93;0;0;0;0
43274;03/08/2024;Southeast;postpaid;monthly;fiber;47;1;155,11;7484,75;8.29;0;0;0;0
51166;20/03/2024;South;postpaid;monthly;cable;1;1;117,89;;13.0;1;0;0;0
97446;04/07/2024;South;prepaid;monthly;fiber;64;0;35,74;2107,85;26.18;1;1;0;0
41349;2024-09-15;Southeast;prepaid;monthly;dsl;63;0;143,05;8305,33;35.45;0;0;0;0
15537;12/09/2024;Center-West;postpaid;monthly; fiber ;42;1;66,26;2924,46;6.92;3;0;0;0
90716;01/06/2024;North;postpaid;monthly;fiber;52;1;149,56;7133,64;6.31;2;0;0;0
84614;2024-02-23;South;prepaid;monthly;dsl;30;1;123,9;3810,31;4.08;0;0;0;0
26584;2024-01-08;North;postpaid;monthly;dsl;69;1;103,85;6878,89;14.43;2;1;0;0
17534;02/09/2024;Southeast;prepaid;monthly;dsl;3;1;33,51;102,5;3.65;1;1;1;0
14907;13/05/2024;North;postpaid;monthly;fiber;21;0;163,45;3106,0;13.56;1;0;0;0
56455;2024-12-19;North;prepaid;annual;cable;50;1;52,13;2619,74;13.77;0;1;0;0
23537;2024-03-11;South;postpaid;monthly;dsl;56;1;154,45;9204,5;23.93;0;0;0;0
63966;30/06/2024;Center-West;postpaid;monthly;cable;18;0;133,22;2531,62;;1;0;1;0
90300;17/07/2024;South;prepaid;monthly;fiber;57;0;40,44;2319,99;2.29;1;0;0;0
55384;08/01/2024;Southeast;postpaid;monthly;fiber;33;0;111,33;3462,3;4.3;0;0;0;0
27086;2024-11-12;North;prepaid;monthly;FIBRE;61;1;174,26;11186,91;8.86;0;1;0;0
17058;2024-04-21;Center-West;prepaid;monthly;dsl;19;1;168,42;3227,58;6.1;0;0;0;1
75093;2024-12-28;South;prepaid;monthly;dsl;50;1;51,94;2487,82;7.73;1;0;0;0
31358;2024-03-23;Southeast;prepaid;annual;fiber;15;0;55,98;911,65;16.28;0;0;0;0
76530;2024-07-19;Center-West;postpaid;annual;FIBRE;10;0;53,05;533,92;7.97;2;1;0;1
26075;2024-10-22;North;prepaid;monthly; fiber ;51;0;143,43;7906,27;8.24;1;0;0;0
34691;2024-12-05;Southeast;postpaid;monthly;fiber;49;0;54,11;2614,46;11.97;1;0;0;0
85308;2024-02-23;Northeast;prepaid;annual;cable;21;0;39,69;825,75;6.94;0;0;0;0
43965;2024-11-14;South;postpaid;monthly;FIBRE;43;1;88,55;3699,74;13.68;1;0;0;0
20251;2024-08-23;Center-West;postpaid;annual;fiber;67;1;175,03;11443,7;16.68;2;0;0;0
49236;2024-03-12;South;postpaid;monthly;fiber;24;1;76,24;1771,72;6.3;2;1;0;1
41265;2024-05-28;North;prepaid;monthly;fiber;36;0;138,64;5248,61;22.9;0;3;0;0
39377;10/01/2024;North;prepaid;monthly;cable;15;1;51,59;;3.82;2;1;0;0
72167;2024-12-18;South;postpaid;annual;fiber;37;0;123,17;4304,88;4.46;2;0;0;0
34687;09/11/2024;North;postpaid;annual;cable;63;1;117,17;7937,64;8.29;2;0;1;0
59335;2024-03-28;Southeast;postpaid;annual;dsl;46;0;165,63;8347,56;4.67;1;0;1;0
52913;2024-07-28;Northeast;prepaid;monthly;dsl;11;1;137,48;1517,03;11.96;1;0;0;0
